index,date,number_of_game,day_of_week,v_name,v_league,v_game_number,h_name,h_league,h_game_number,v_score,h_score,length_outs,day_night,completion,forefeit,protest,park_id,attendance,,,
143013,20050423,0,Sat,WAS,NL,18,NYN,NL,18,5,10,51,D,,,,NYC17,44058,,,
143014,20050423,0,Sat,MIL,NL,17,SFN,NL,17,2,6,51,D,,,,SFO03,37341,,,
143015,20050423,0,Sat,HOU,NL,17,SLN,NL,16,0,1,58,D,,,,STL09,40058,,,
143016,20050424,0,Sun,OAK,AL,19,ANA,AL,19,0,1,51,N,,,,ANA01,43915,,,
143017,20050424,0,Sun,CHA,AL,19,KCA,AL,19,4,3,54,D,,,,KAN06,15331,,,
143018,20050424,0,Sun,TEX,AL,20,NYA,AL,19,1,11,51,D,,,,NYC16,42732,,,
143019,20050424,0,Sun,CLE,AL,19,SEA,AL,19,1,9,51,D,,,,SEA03,32889,,,
143020,20050424,0,Sun,BOS,AL,19,TBA,AL,19,11,3,54,D,,,,STP01,30236,,,
143021,20050424,0,Sun,BAL,AL,19,TOR,AL,20,7,1,54,D,,,,TOR02,20566,,,
143022,20050424,0,Sun,SDN,NL,19,ARI,NL,19,6,8,51,D,,,,PHO01,30471,,,
143023,20050424,0,Sun,PHI,NL,19,ATL,NL,19,0,4,51,D,,,,ATL02,26713,,,
143024,20050424,0,Sun,PIT,NL,18,CHN,NL,18,2,5,51,D,,,,CHI11,37452,,,
143025,20050424,0,Sun,LAN,NL,18,COL,NL,18,8,6,54,D,,,,DEN02,28117,,,
143026,20050424,0,Sun,CIN,NL,18,FLO,NL,19,2,1,54,D,,,,MIA01,28219,,,
143027,20050424,0,Sun,WAS,NL,19,NYN,NL,19,11,4,54,D,,,,NYC17,43313,,,
143028,20050424,0,Sun,MIL,NL,18,SFN,NL,18,8,5,54,D,,,,SFO03,36604,,,
143029,20050424,0,Sun,HOU,NL,18,SLN,NL,17,5,8,51,D,,,,STL09,39020,,,
143030,20050425,0,Mon,BAL,AL,20,BOS,AL,20,8,4,54,N,,,,BOS07,35003,,,
143031,20050425,0,Mon,MIN,AL,18,DET,AL,18,4,6,51,D,,,,DET05,14976,,,
143032,20050425,0,Mon,CHA,AL,20,OAK,AL,20,6,0,54,N,,,,OAK01,10206,,,
143033,20050425,0,Mon,CIN,NL,19,CHN,NL,19,6,10,51,N,,,,CHI11,38013,,,
143034,20050425,0,Mon,ARI,NL,20,LAN,NL,19,4,2,54,N,,,,LOS03,36876,,,
143035,20050425,0,Mon,ATL,NL,20,NYN,NL,20,4,5,51,N,,,,NYC17,16874,,,
143036,20050425,0,Mon,HOU,NL,19,PIT,NL,19,0,2,51,N,,,,PIT08,8413,,,
143037,20050425,0,Mon,SDN,NL,20,SFN,NL,19,5,3,54,N,,,,SFO03,35655,,,
143038,20050425,0,Mon,PHI,NL,20,WAS,NL,20,5,4,54,N,,,,WAS10,24956,,,
143039,20050426,0,Tue,BAL,AL,21,BOS,AL,21,11,8,54,N,,,,BOS07,35670,,,
143040,20050426,0,Tue,MIN,AL,19,KCA,AL,20,2,1,54,N,,,,KAN06,10133,,,
143041,20050426,0,Tue,ANA,AL,20,NYA,AL,20,4,12,51,N,,,,NYC16,36328,,,
143042,20050426,0,Tue,CHA,AL,21,OAK,AL,21,7,9,51,N,,,,OAK01,20412,,,
143043,20050426,0,Tue,SEA,AL,20,TEX,AL,21,7,4,54,N,,,,ARL02,23064,,,
143044,20050426,0,Tue,TBA,AL,20,TOR,AL,21,5,7,51,N,,,,TOR02,16690,,,
143045,20050426,0,Tue,CIN,NL,20,CHN,NL,20,11,9,54,N,,,,CHI11,38113,,,
143046,20050426,0,Tue,FLO,NL,20,COL,NL,19,9,3,54,N,,,,DEN02,18855,,,
143047,20050426,0,Tue,ARI,NL,21,LAN,NL,20,3,2,54,N,,,,LOS03,44486,,,
143048,20050426,0,Tue,ATL,NL,21,NYN,NL,21,4,3,54,N,,,,NYC17,31511,,,
143049,20050426,0,Tue,SDN,NL,21,SFN,NL,20,5,6,51,N,,,,SFO03,36063,,,
143050,20050426,0,Tue,MIL,NL,19,SLN,NL,18,3,5,51,N,,,,STL09,28787,,,
143051,20050426,0,Tue,PHI,NL,21,WAS,NL,21,1,3,51,N,,,,WAS10,23332,,,
143052,20050427,0,Wed,DET,AL,19,CLE,AL,20,10,3,54,N,,,,CLE08,12162,,,
143053,20050427,0,Wed,MIN,AL,20,KCA,AL,21,9,4,54,N,,,,KAN06,10393,,,
143054,20050427,0,Wed,ANA,AL,21,NYA,AL,21,5,1,54,N,,,,NYC16,37934,,,
143055,20050427,0,Wed,CHA,AL,22,OAK,AL,22,1,2,52,D,,,,OAK01,14172,,,
143056,20050427,0,Wed,SEA,AL,21,TEX,AL,22,2,8,51,N,,,,ARL02,26308,,,
143057,20050427,0,Wed,TBA,AL,21,TOR,AL,22,2,8,51,N,,,,TOR02,19527,,,
143058,20050427,0,Wed,CIN,NL,21,CHN,NL,21,7,8,52,D,,,,CHI11,38114,,,
143059,20050427,0,Wed,ARI,NL,22,LAN,NL,21,6,3,54,N,,,,LOS03,54387,,,
143060,20050427,0,Wed,ATL,NL,22,NYN,NL,22,8,4,54,D,,,,NYC17,21087,,,
143061,20050427,0,Wed,HOU,NL,20,PIT,NL,20,0,2,51,D,,,,PIT08,13426,,,
143062,20050427,0,Wed,SDN,NL,22,SFN,NL,21,3,10,51,D,,,,SFO03,38376,,,
143063,20050427,0,Wed,MIL,NL,20,SLN,NL,19,3,6,51,D,,,,STL09,38343,,,
143064,20050427,0,Wed,PHI,NL,22,WAS,NL,22,3,0,54,D,,,,WAS10,27483,,,
143065,20050428,0,Thu,DET,AL,20,CLE,AL,21,3,2,54,N,,,,CLE08,13809,,,
143066,20050428,0,Thu,MIN,AL,21,KCA,AL,22,6,5,66,D,,,,KAN06,10852,,,
143067,20050428,0,Thu,ANA,AL,22,NYA,AL,22,3,1,54,N,,,,NYC16,51951,,,
143068,20050428,0,Thu,SEA,AL,22,TEX,AL,23,4,1,54,N,,,,ARL02,23928,,,
143069,20050428,0,Thu,TBA,AL,22,TOR,AL,23,4,7,51,D,,,,TOR02,21409,,,
143070,20050428,0,Thu,MIL,NL,21,SLN,NL,20,4,3,54,D,,,,STL09,26026,,,
143071,20050429,0,Fri,TBA,AL,23,BAL,AL,22,0,5,51,N,,,,BAL12,24910,,,
143072,20050429,0,Fri,DET,AL,21,CHA,AL,23,3,2,66,N,,,,CHI12,18313,,,
143073,20050429,0,Fri,KCA,AL,23,CLE,AL,22,0,6,51,N,,,,CLE08,16666,,,
143074,20050429,0,Fri,ANA,AL,23,MIN,AL,22,4,7,51,N,,,,MIN03,29866,,,
143075,20050429,0,Fri,TOR,AL,24,NYA,AL,23,2,0,54,N,,,,NYC16,40839,,,
143076,20050429,0,Fri,SEA,AL,23,OAK,AL,23,4,2,54,N,,,,OAK01,18545,,,
143077,20050429,0,Fri,BOS,AL,22,TEX,AL,24,2,7,51,N,,,,ARL02,43933,,,
143078,20050429,0,Fri,SLN,NL,21,ATL,NL,23,6,5,54,N,,,,ATL02,33833,,,
143079,20050429,0,Fri,CHN,NL,22,HOU,NL,21,3,2,54,N,,,,HOU03,41232,,,
143080,20050429,0,Fri,COL,NL,20,LAN,NL,22,3,6,51,N,,,,LOS03,40150,,,
143081,20050429,0,Fri,CIN,NL,22,MIL,NL,22,3,4,51,N,,,,MIL06,21332,,,
143082,20050429,0,Fri,FLO,NL,21,PHI,NL,23,6,4,54,N,,,,PHI13,28471,,,
143083,20050429,0,Fri,SFN,NL,22,PIT,NL,21,3,2,54,N,,,,PIT08,24209,,,
143084,20050429,0,Fri,ARI,NL,23,SDN,NL,23,4,5,88,N,,,,SAN02,41464,,,
143085,20050429,0,Fri,NYN,NL,23,WAS,NL,23,1,5,51,N,,,,WAS10,30627,,,
143086,20050430,0,Sat,TBA,AL,24,BAL,AL,23,5,7,51,D,,,,BAL12,19920,,,
143087,20050430,0,Sat,DET,AL,22,CHA,AL,24,3,4,51,N,,,,CHI12,30189,,,
143088,20050430,0,Sat,KCA,AL,24,CLE,AL,23,8,1,54,D,,,,CLE08,15771,,,
143089,20050430,0,Sat,ANA,AL,24,MIN,AL,23,2,4,51,N,,,,MIN03,31576,,,
143090,20050430,0,Sat,TOR,AL,25,NYA,AL,24,3,4,52,D,,,,NYC16,47483,,,
143091,20050430,0,Sat,SEA,AL,24,OAK,AL,24,5,6,59,D,,,,OAK01,23288,,,
143092,20050430,0,Sat,BOS,AL,23,TEX,AL,25,9,2,54,N,,,,ARL02,44114,,,
143093,20050430,0,Sat,SLN,NL,22,ATL,NL,24,2,3,51,N,,,,ATL02,35789,,,
143094,20050430,0,Sat,CHN,NL,23,HOU,NL,22,5,7,51,N,,,,HOU03,41615,,,
143095,20050430,0,Sat,COL,NL,21,LAN,NL,23,2,6,51,N,,,,LOS03,54123,,,
143096,20050430,0,Sat,CIN,NL,23,MIL,NL,23,5,6,52,D,,,,MIL06,23880,,,
143097,20050430,0,Sat,FLO,NL,22,PHI,NL,24,2,1,33,N,,,,PHI13,25900,,,
143098,20050430,0,Sat,SFN,NL,23,PIT,NL,22,7,6,54,N,,,,PIT08,23972,,,
143099,20050430,0,Sat,ARI,NL,24,SDN,NL,24,0,2,51,N,,,,SAN02,38148,,,
143100,20050430,0,Sat,NYN,NL,24,WAS,NL,24,3,5,45,N,,,V,WAS10,40913,,,
143101,20050501,0,Sun,TBA,AL,25,BAL,AL,24,4,7,51,D,,,,BAL12,30784,,,
143102,20050501,0,Sun,DET,AL,23,CHA,AL,25,0,8,51,D,,,,CHI12,20862,,,
143103,20050501,0,Sun,KCA,AL,25,CLE,AL,24,6,5,54,D,,,,CLE08,17672,,,
143104,20050501,0,Sun,ANA,AL,25,MIN,AL,24,2,1,54,D,,,,MIN03,30837,,,
143105,20050501,0,Sun,TOR,AL,26,NYA,AL,25,8,6,54,D,,,,NYC16,54224,,,
143106,20050501,0,Sun,SEA,AL,25,OAK,AL,25,2,3,51,D,,,,OAK01,30634,,,
143107,20050501,0,Sun,BOS,AL,24,TEX,AL,26,6,5,54,D,,,,ARL02,49342,,,
143108,20050501,0,Sun,SLN,NL,23,ATL,NL,25,1,2,51,D,,,,ATL02,34304,,,
143109,20050501,0,Sun,CHN,NL,24,HOU,NL,23,3,9,51,D,,,,HOU03,38014,,,
143110,20050501,0,Sun,COL,NL,22,LAN,NL,24,1,2,51,D,,,,LOS03,46243,,,
143111,20050501,0,Sun,CIN,NL,24,MIL,NL,24,3,13,51,D,,,,MIL06,23036,,,
143112,20050501,0,Sun,FLO,NL,23,PHI,NL,25,6,8,51,D,,,,PHI13,37306,,,
143113,20050501,0,Sun,SFN,NL,24,PIT,NL,23,8,3,54,D,,,,PIT08,22100,,,
143114,20050501,0,Sun,ARI,NL,25,SDN,NL,25,5,2,54,D,,,,SAN02,35165,,,
143115,20050501,0,Sun,NYN,NL,25,WAS,NL,25,6,3,54,N,,,,WAS10,27333,,,
143116,20050502,0,Mon,TOR,AL,27,BAL,AL,25,6,2,72,N,,,,BAL12,15641,,,
143117,20050502,0,Mon,BOS,AL,25,DET,AL,24,3,8,51,N,,,,DET05,17497,,,
143118,20050502,0,Mon,TEX,AL,27,OAK,AL,26,3,2,54,N,,,,OAK01,10144,,,
143119,20050502,0,Mon,ANA,AL,26,SEA,AL,26,5,0,54,N,,,,SEA03,24184,,,
143120,20050502,0,Mon,NYA,AL,26,TBA,AL,26,6,2,54,N,,,,STP01,13217,,,
143121,20050502,0,Mon,SFN,NL,25,ARI,NL,26,9,8,60,N,,,,PHO01,25317,,,
143122,20050502,0,Mon,SLN,NL,24,CIN,NL,25,10,9,54,N,,,,CIN09,15961,,,
143123,20050502,0,Mon,PIT,NL,24,HOU,NL,24,4,11,51,N,,,,HOU03,23882,,,
143124,20050502,0,Mon,WAS,NL,26,LAN,NL,25,6,2,54,N,,,,LOS03,34079,,,
143125,20050502,0,Mon,PHI,NL,26,NYN,NL,26,1,5,51,N,,,,NYC17,16897,,,
143126,20050502,0,Mon,COL,NL,23,SDN,NL,26,4,5,51,N,,,,SAN02,20966,,,
143127,20050503,0,Tue,TOR,AL,28,BAL,AL,26,1,0,54,N,,,,BAL12,17934,,,
143128,20050503,0,Tue,KCA,AL,26,CHA,AL,26,4,5,51,N,,,,CHI12,12362,,,
143129,20050503,0,Tue,BOS,AL,26,DET,AL,25,5,3,54,N,,,,DET05,19121,,,
143130,20050503,0,Tue,CLE,AL,25,MIN,AL,25,4,2,54,N,,,,MIN03,16919,,,
143131,20050503,0,Tue,TEX,AL,28,OAK,AL,27,6,1,54,N,,,,OAK01,10427,,,
143132,20050503,0,Tue,ANA,AL,27,SEA,AL,27,5,2,54,N,,,,SEA03,29917,,,
143133,20050503,0,Tue,NYA,AL,27,TBA,AL,27,4,11,51,N,,,,STP01,14824,,,
143134,20050503,0,Tue,SFN,NL,26,ARI,NL,27,2,3,51,N,,,,PHO01,28072,,,
143135,20050503,0,Tue,FLO,NL,24,ATL,NL,26,11,6,54,N,,,,ATL02,22299,,,
143136,20050503,0,Tue,SLN,NL,25,CIN,NL,26,4,2,54,N,,,,CIN09,16512,,,
143137,20050503,0,Tue,PIT,NL,25,HOU,NL,25,7,4,54,N,,,,HOU03,27809,,,
143138,20050503,0,Tue,WAS,NL,27,LAN,NL,26,2,4,51,N,,,,LOS03,41190,,,
143139,20050503,0,Tue,CHN,NL,25,MIL,NL,25,1,4,51,N,,,,MIL06,27079,,,
143140,20050503,0,Tue,PHI,NL,27,NYN,NL,27,10,3,54,N,,,,NYC17,17051,,,
143141,20050503,0,Tue,COL,NL,24,SDN,NL,27,1,2,51,N,,,,SAN02,22547,,,
143142,20050504,0,Wed,TOR,AL,29,BAL,AL,27,1,5,51,D,,,,BAL12,17645,,,
143143,20050504,0,Wed,KCA,AL,27,CHA,AL,27,2,4,51,N,,,,CHI12,12712,,,
143144,20050504,0,Wed,BOS,AL,27,DET,AL,26,4,3,54,N,,,,DET05,23295,,,
143145,20050504,0,Wed,CLE,AL,26,MIN,AL,26,5,4,54,N,,,,MIN03,19856,,,
143146,20050504,0,Wed,TEX,AL,29,OAK,AL,28,16,7,51,D,,,,OAK01,15654,,,
143147,20050504,0,Wed,ANA,AL,28,SEA,AL,28,5,2,54,D,,,,SEA03,26303,,,
143148,20050504,0,Wed,NYA,AL,28,TBA,AL,28,8,11,51,N,,,,STP01,16452,,,
143149,20050504,0,Wed,SFN,NL,27,ARI,NL,28,2,6,51,D,,,,PHO01,21367,,,
143150,20050504,0,Wed,FLO,NL,25,ATL,NL,27,2,5,51,D,,,,ATL02,25082,,,
143151,20050504,0,Wed,SLN,NL,26,CIN,NL,27,7,3,54,N,,,,CIN09,17241,,,
143152,20050504,0,Wed,PIT,NL,26,HOU,NL,26,6,4,54,N,,,,HOU03,29299,,,
143153,20050504,0,Wed,WAS,NL,28,LAN,NL,27,5,2,54,N,,,,LOS03,33081,,,
143154,20050504,0,Wed,CHN,NL,26,MIL,NL,26,3,4,53,N,,,,MIL06,28392,,,
143155,20050504,0,Wed,PHI,NL,28,NYN,NL,28,2,3,51,N,,,,NYC17,21356,,,
143156,20050504,0,Wed,COL,NL,25,SDN,NL,28,7,8,71,D,,,,SAN02,25444,,,
143157,20050505,0,Thu,KCA,AL,28,CHA,AL,28,1,2,51,D,,,,CHI12,15389,,,
143158,20050505,0,Thu,BOS,AL,28,DET,AL,27,2,1,54,D,,,,DET05,24870,,,
143159,20050505,0,Thu,CLE,AL,27,MIN,AL,27,0,9,51,D,,,,MIN03,18265,,,
143160,20050505,0,Thu,NYA,AL,29,TBA,AL,29,2,6,51,N,,,,STP01,16662,,,
143161,20050505,0,Thu,PIT,NL,27,ARI,NL,29,6,2,54,N,,,,PHO01,18906,,,
143162,20050505,0,Thu,HOU,NL,27,ATL,NL,28,3,9,51,N,,,,ATL02,20553,,,
143163,20050505,0,Thu,CHN,NL,27,MIL,NL,27,5,6,53,D,,,,MIL06,31721,,,
143164,20050505,0,Thu,PHI,NL,29,NYN,NL,29,5,7,51,D,,,,NYC17,19553,,,
143165,20050505,0,Thu,SDN,NL,29,SLN,NL,27,8,3,54,N,,,,STL09,30507,,,
143166,20050506,0,Fri,DET,AL,28,ANA,AL,29,3,4,51,N,,,,ANA01,44022,,,
143167,20050506,0,Fri,KCA,AL,29,BAL,AL,28,1,3,51,N,,,,BAL12,30568,,,
143168,20050506,0,Fri,SEA,AL,29,BOS,AL,29,2,7,51,N,,,,BOS07,35229,,,
143169,20050506,0,Fri,OAK,AL,29,NYA,AL,30,6,3,60,N,,,,NYC16,47973,,,
143170,20050506,0,Fri,MIN,AL,28,TBA,AL,30,7,1,54,N,,,,STP01,8884,,,
143171,20050506,0,Fri,CLE,AL,28,TEX,AL,30,8,6,54,N,,,,ARL02,30742,,,
143172,20050506,0,Fri,CHA,AL,29,TOR,AL,30,5,3,54,N,,,,TOR02,21769,,,
143173,20050506,0,Fri,PIT,NL,28,ARI,NL,30,4,8,51,N,,,,PHO01,24056,,,
143174,20050506,0,Fri,HOU,NL,28,ATL,NL,29,4,9,51,N,,,,ATL02,26987,,,
143175,20050506,0,Fri,PHI,NL,30,CHN,NL,28,3,2,54,D,,,,CHI11,38767,,,
143176,20050506,0,Fri,LAN,NL,28,CIN,NL,28,13,6,54,N,,,,CIN09,29409,,,
143177,20050506,0,Fri,COL,NL,26,FLO,NL,26,0,7,51,N,,,,MIA01,21566,,,
143178,20050506,0,Fri,NYN,NL,30,MIL,NL,28,7,4,54,N,,,,MIL06,21067,,,
143179,20050506,0,Fri,WAS,NL,29,SFN,NL,28,9,3,54,N,,,,SFO03,40425,,,
143180,20050506,0,Fri,SDN,NL,30,SLN,NL,28,6,5,54,N,,,,STL09,47160,,,
143181,20050507,0,Sat,DET,AL,29,ANA,AL,30,2,1,54,N,,,,ANA01,43876,,,
143182,20050507,0,Sat,KCA,AL,30,BAL,AL,29,3,5,51,D,,,,BAL12,30084,,,
143183,20050507,0,Sat,OAK,AL,30,NYA,AL,31,0,5,51,D,,,,NYC16,52776,,,
143184,20050507,0,Sat,MIN,AL,29,TBA,AL,31,8,1,54,N,,,,STP01,12675,,,
143185,20050507,0,Sat,CLE,AL,29,TEX,AL,31,1,6,51,N,,,,ARL02,36311,,,
143186,20050507,0,Sat,CHA,AL,30,TOR,AL,31,10,7,54,D,,,,TOR02,23078,,,
143187,20050507,0,Sat,PIT,NL,29,ARI,NL,31,3,2,54,N,,,,PHO01,32879,,,
143188,20050507,0,Sat,HOU,NL,29,ATL,NL,30,1,4,51,N,,,,ATL02,36452,,,
143189,20050507,0,Sat,PHI,NL,31,CHN,NL,29,4,1,54,D,,,,CHI11,38933,,,
143190,20050507,0,Sat,LAN,NL,29,CIN,NL,29,3,11,51,D,,,,CIN09,26324,,,
143191,20050507,0,Sat,COL,NL,27,FLO,NL,27,1,4,51,N,,,,MIA01,26218,,,
143192,20050507,0,Sat,NYN,NL,31,MIL,NL,29,7,5,54,N,,,,MIL06,39589,,,
143193,20050507,0,Sat,WAS,NL,30,SFN,NL,29,11,8,54,D,,,,SFO03,40220,,,
143194,20050507,0,Sat,SDN,NL,31,SLN,NL,29,5,4,54,D,,,,STL09,45950,,,
143195,20050508,0,Sun,DET,AL,30,ANA,AL,31,10,1,54,D,,,,ANA01,43587,,,
143196,20050508,0,Sun,KCA,AL,31,BAL,AL,30,10,8,54,D,,,,BAL12,35252,,,
143197,20050508,1,Sun,SEA,AL,30,BOS,AL,30,3,6,51,D,,,,BOS07,34848,,,
143198,20050508,2,Sun,SEA,AL,31,BOS,AL,31,6,4,54,N,,,,BOS07,34671,,,
143199,20050508,0,Sun,OAK,AL,31,NYA,AL,32,0,6,51,D,,,,NYC16,47575,,,
143200,20050508,0,Sun,MIN,AL,30,TBA,AL,32,9,6,54,D,,,,STP01,9519,,,
143201,20050508,0,Sun,CLE,AL,30,TEX,AL,32,2,7,51,D,,,,ARL02,23203,,,
143202,20050508,0,Sun,CHA,AL,31,TOR,AL,32,5,4,54,D,,,,TOR02,20946,,,
143203,20050508,0,Sun,PIT,NL,30,ARI,NL,32,16,2,54,D,,,,PHO01,24526,,,
143204,20050508,0,Sun,HOU,NL,30,ATL,NL,31,0,16,51,D,,,,ATL02,32498,,,
143205,20050508,0,Sun,PHI,NL,32,CHN,NL,30,1,2,51,D,,,,CHI11,38656,,,
143206,20050508,0,Sun,LAN,NL,30,CIN,NL,30,9,3,54,N,,,,CIN09,19643,,,
143207,20050508,0,Sun,COL,NL,28,FLO,NL,28,8,3,54,D,,,,MIA01,17538,,,
143208,20050508,0,Sun,NYN,NL,32,MIL,NL,30,4,5,53,D,,,,MIL06,17626,,,
143209,20050508,0,Sun,WAS,NL,31,SFN,NL,30,3,4,75,D,,,,SFO03,36903,,,
143210,20050508,0,Sun,SDN,NL,32,SLN,NL,30,5,15,51,D,,,,STL09,46444,,,
143211,20050509,0,Mon,CLE,AL,31,ANA,AL,32,3,0,54,N,,,,ANA01,36763,,,
143212,20050509,0,Mon,MIN,AL,31,BAL,AL,31,0,3,51,N,,,,BAL12,17310,,,
143213,20050509,0,Mon,OAK,AL,32,BOS,AL,32,5,13,51,N,,,,BOS07,35000,,,
143214,20050509,0,Mon,SEA,AL,32,NYA,AL,33,3,4,51,N,,,,NYC16,38079,,,
143215,20050509,0,Mon,CHA,AL,32,TBA,AL,33,2,4,51,N,,,,STP01,8774,,,
143216,20050509,0,Mon,DET,AL,31,TEX,AL,33,2,0,54,N,,,,ARL02,24122,,,
143217,20050509,0,Mon,KCA,AL,32,TOR,AL,33,1,6,51,N,,,,TOR02,13839,,,
143218,20050509,0,Mon,WAS,NL,32,ARI,NL,33,4,3,54,N,,,,PHO01,19440,,,
143219,20050509,0,Mon,NYN,NL,33,CHN,NL,31,7,4,54,N,,,,CHI11,37562,,,
143220,20050509,0,Mon,SDN,NL,33,CIN,NL,31,6,5,78,N,,,,CIN09,16095,,,
143221,20050509,0,Mon,ATL,NL,32,COL,NL,29,6,7,51,N,,,,DEN02,20307,,,
143222,20050509,0,Mon,HOU,NL,31,FLO,NL,29,2,1,54,N,,,,MIA01,20539,,,
143223,20050509,0,Mon,PHI,NL,33,MIL,NL,31,4,2,54,N,,,,MIL06,11103,,,
143224,20050509,0,Mon,PIT,NL,31,SFN,NL,31,1,2,51,N,,,,SFO03,34037,,,
143225,20050509,0,Mon,LAN,NL,31,SLN,NL,31,2,4,51,N,,,,STL09,37194,,,
143226,20050510,0,Tue,CLE,AL,32,ANA,AL,33,4,5,51,N,,,,ANA01,38320,,,
143227,20050510,0,Tue,MIN,AL,32,BAL,AL,32,6,4,60,N,,,,BAL12,22410,,,
143228,20050510,0,Tue,OAK,AL,33,BOS,AL,33,2,3,52,N,,,,BOS07,35644,,,
143229,20050510,0,Tue,SEA,AL,33,NYA,AL,34,4,7,51,N,,,,NYC16,39780,,,
143230,20050510,0,Tue,CHA,AL,33,TBA,AL,34,6,7,52,N,,,,STP01,9389,,,
143231,20050510,0,Tue,DET,AL,32,TEX,AL,34,4,5,51,N,,,,ARL02,24766,,,
143232,20050510,0,Tue,KCA,AL,33,TOR,AL,34,1,3,51,N,,,,TOR02,20123,,,
143233,20050510,0,Tue,WAS,NL,33,ARI,NL,34,2,3,51,N,,,,PHO01,23181,,,
143234,20050510,0,Tue,NYN,NL,34,CHN,NL,32,0,7,51,N,,,,CHI11,38813,,,
143235,20050510,0,Tue,SDN,NL,34,CIN,NL,32,1,5,51,N,,,,CIN09,15262,,,
143236,20050510,0,Tue,ATL,NL,33,COL,NL,30,9,5,54,N,,,,DEN02,20415,,,
143237,20050510,0,Tue,HOU,NL,32,FLO,NL,30,2,6,51,N,,,,MIA01,11687,,,
143238,20050510,0,Tue,PHI,NL,34,MIL,NL,32,5,8,51,N,,,,MIL06,12082,,,
143239,20050510,0,Tue,PIT,NL,32,SFN,NL,32,5,2,54,N,,,,SFO03,35668,,,
143240,20050510,0,Tue,LAN,NL,32,SLN,NL,32,9,8,54,N,,,,STL09,38984,,,
143241,20050511,0,Wed,CLE,AL,33,ANA,AL,34,9,3,54,D,,,,ANA01,35508,,,
143242,20050511,0,Wed,MIN,AL,33,BAL,AL,33,4,7,51,D,,,,BAL12,28575,,,
143243,20050511,0,Wed,OAK,AL,34,BOS,AL,34,5,6,52,D,,,,BOS07,35375,,,
143244,20050511,0,Wed,SEA,AL,34,NYA,AL,35,9,13,51,D,,,,NYC16,47844,,,
143245,20050511,0,Wed,CHA,AL,34,TBA,AL,35,5,2,54,D,,,,STP01,9414,,,
143246,20050511,0,Wed,DET,AL,33,TEX,AL,35,6,5,54,D,,,,ARL02,28689,,,
143247,20050511,0,Wed,KCA,AL,34,TOR,AL,35,9,12,51,D,,,,TOR02,24402,,,
143248,20050511,0,Wed,WAS,NL,34,ARI,NL,35,2,3,51,D,,,,PHO01,21011,,,
143249,20050511,0,Wed,NYN,NL,35,CHN,NL,33,3,4,57,D,,,,CHI11,38475,,,
143250,20050511,0,Wed,SDN,NL,35,CIN,NL,33,7,2,54,D,,,,CIN09,19835,,,
143251,20050511,0,Wed,ATL,NL,34,COL,NL,31,5,6,53,D,,,,DEN02,19631,,,
143252,20050511,0,Wed,HOU,NL,33,FLO,NL,31,1,2,51,N,,,,MIA01,21789,,,
143253,20050511,0,Wed,PHI,NL,35,MIL,NL,33,2,5,51,D,,,,MIL06,13175,,,
143254,20050511,0,Wed,PIT,NL,33,SFN,NL,33,7,2,54,D,,,,SFO03,39200,,,
143255,20050511,0,Wed,LAN,NL,33,SLN,NL,33,3,9,51,N,,,,STL09,35671,,,
143256,20050512,0,Thu,BAL,AL,34,CHA,AL,35,2,3,51,N,,,,CHI12,29031,,,
143257,20050512,0,Thu,TBA,AL,36,KCA,AL,35,5,7,38,N,,,,KAN06,10807,,,
143258,20050512,0,Thu,ARI,NL,36,COL,NL,32,6,3,54,N,,,,DEN02,18184,,,
143259,20050512,0,Thu,SFN,NL,34,HOU,NL,34,6,3,54,N,,,,HOU03,29126,,,
143260,20050512,0,Thu,CIN,NL,34,PHI,NL,36,7,5,54,N,,,,PHI13,33663,,,
143261,20050512,0,Thu,LAN,NL,34,SLN,NL,34,3,10,51,D,,,,STL09,45656,,,
143262,20050513,0,Fri,BAL,AL,35,CHA,AL,36,3,5,51,N,,,,CHI12,28188,,,
143263,20050513,0,Fri,TOR,AL,36,CLE,AL,34,4,6,51,N,,,,CLE08,19637,,,
143264,20050513,0,Fri,TBA,AL,37,KCA,AL,36,3,2,54,N,,,,KAN06,19547,,,
143265,20050513,0,Fri,TEX,AL,36,MIN,AL,34,9,6,66,N,,,,MIN03,24524,,,
143266,20050513,0,Fri,NYA,AL,36,OAK,AL,35,9,4,54,N,,,,OAK01,38636,,,
143267,20050513,0,Fri,BOS,AL,35,SEA,AL,35,7,14,51,N,,,,SEA03,44534,,,
143268,20050513,0,Fri,ARI,NL,37,COL,NL,33,3,18,51,N,,,,DEN02,20233,,,
143269,20050513,0,Fri,SFN,NL,35,HOU,NL,35,4,2,54,N,,,,HOU03,31365,,,
143270,20050513,0,Fri,ATL,NL,35,LAN,NL,35,4,7,51,N,,,,LOS03,53689,,,
143271,20050513,0,Fri,SLN,NL,35,NYN,NL,36,0,2,51,N,,,,NYC17,43495,,,
143272,20050513,0,Fri,CIN,NL,35,PHI,NL,37,2,12,51,N,,,,PHI13,27071,,,
143273,20050513,0,Fri,MIL,NL,34,PIT,NL,34,4,3,54,N,,,,PIT08,23845,,,
143274,20050513,0,Fri,FLO,NL,32,SDN,NL,36,2,3,51,N,,,,SAN02,43438,,,
143275,20050513,0,Fri,CHN,NL,34,WAS,NL,35,6,3,54,N,,,,WAS10,36585,,,
